screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition,trust
ArvinderArora2,0,1,0,1,0,False,9,4,0,Twitter for Android,7,N7,1
Vikramrajera,0,1,0,1,0,False,9,4,0,Twitter for Android,7,N7,1
shashis858,0,2,0,1,0,False,4,1,0,TweetDeck,6,N7,1
Aman61392289,0,2,0,1,0,False,7,4,0,Twitter for Android,7,N7,1
peter5590,0,2,0,1,0,False,4,1,0,TweetDeck,6,N7,1
azhar_NRS,0,1,0,1,0,False,6,4,0,Twitter for Android,6,N7,1
Manisha29909990,0,2,0,1,0,False,8,4,0,Twitter for Android,7,N7,1
Anshdee25661263,0,1,0,1,0,False,5,4,0,Twitter for Android,6,N7,1
of_shashi,0,2,0,1,0,False,4,1,0,TweetDeck,6,N7,1
namosenarocks,0,2,0,1,0,False,4,1,0,TweetDeck,6,N7,1
Dimpal86704337,0,2,0,1,0,False,8,4,0,Twitter for Android,7,N7,1
karanin94739068,0,1,0,1,0,False,6,4,0,Twitter for Android,6,N7,1
sunita1872339,0,2,0,1,0,False,9,4,0,Twitter for Android,7,N7,1
HoneyPabla7,0,1,0,1,0,False,4,4,0,Twitter for Android,7,N7,1
KrishanDevS7,0,1,0,1,0,False,5,4,0,Twitter for Android,6,N7,1
bs438882,0,2,0,1,0,False,9,4,0,Twitter for Android,6,N7,1
BNyickyor,2,1,1,0,4,False,4,2,5,Twitter for iPhone,6,N7,1
TheR4hulP4reek,2,1,1,0,4,False,5,2,5,Twitter for iPhone,5,N7,1
AapSouthCentral,2,0,0,1,4,False,5,3,0,Twitter for Windows,4,N7,1
sujitmohan88,2,2,1,0,1,False,5,1,5,Twitter for iPhone,5,N7,1
PriyonkaChopra,2,0,1,0,3,False,4,0,5,dlvr.it,5,N7,1
SrkRocksNRules,3,0,0,1,1,False,3,0,5,dlvr.it,4,N7,1
talk2ahmad9295,0,1,0,2,2,False,2,2,0,Twitter for iPhone,4,N7,1
imckrai,2,2,0,0,3,False,7,2,0,UnFollowSpy,6,N7,1
sanjeev80089770,2,0,0,2,3,False,0,0,0,Facebook,5,N7,1
NikunjKikani777,2,0,3,0,1,False,4,0,6,Hootsuite,5,N7,1
dasunsrule32,1,1,0,0,0,False,1,4,4,Plume for Android,6,N7,1
Arasanavarbhimu,0,0,0,0,0,False,6,1,6,Twitter for Android,7,N7,1
BaijayantiNaya4,0,2,1,0,1,False,4,4,5,Twitter for Android,7,N7,1
hasimbhai,0,1,0,0,2,False,8,3,4,Twitter for Android,4,N7,1
vibhorpopli,1,1,0,0,1,False,1,1,3,Facebook,5,N7,1
pinaki_dasgupta,0,0,1,0,2,False,5,2,5,Twitter for iPhone,5,N7,1
mohan0917,2,3,0,0,3,False,3,1,3,Twitter for Android,6,N7,1
royalskrajput76,1,0,0,0,2,False,8,0,5,Google,4,N7,1
sapucool,0,2,0,0,1,False,5,4,0,Twitter for Windows Phone,6,N7,1
Shaktij615Nath,2,0,0,0,4,False,0,0,3,Twitter Web Client,6,N7,1
bpclpiyala,3,1,0,0,1,False,2,1,6,Twitter for iPhone,5,N7,1
Abhinav231196,1,2,0,0,3,False,1,2,5,Mobile Web (M5),5,N7,1
BipinTripathi86,0,0,1,0,1,False,7,4,4,Mobile Web (M2),5,N7,1
Parammarok,3,1,0,0,0,False,2,4,5,Twitter for Android,7,N7,1
SatnaCity,0,0,0,0,0,False,9,3,0,TweetDeck,6,N7,1
NileshKoladia,2,1,0,0,3,False,5,3,4,Twitter for iPhone,4,N7,1
JPRStartups,0,0,1,0,1,False,1,0,3,Facebook,5,N7,1
Rajatrawat7,1,1,0,0,2,False,3,0,6,Twitter for Android,7,N7,1
rahmankota,1,2,0,0,3,False,7,3,3,Twitter for Android,4,N7,1
khushiS23111861,0,2,0,0,1,False,8,2,0,Twitter for Android,3,N7,1
TaughtMyhero,2,0,0,0,4,False,0,0,3,Google,5,N7,1
Krishna_Dist,2,0,0,0,0,False,2,1,6,Twitter Web Client,6,N7,1
drvsbedi,1,2,0,0,1,False,4,3,5,Twitter for iPhone,4,N7,1
gecshivendra,1,0,0,0,2,False,8,1,4,Mobile Web (M5),6,N7,1
surender_sandy,0,3,0,0,1,False,3,4,6,Twitter for iPhone,5,N7,1
Ramandeep_ldh,0,0,0,0,0,False,7,4,0,Twitter for Windows Phone,6,N7,1
vikramjawalkar,1,1,0,0,0,False,5,2,4,Twitter for iPhone,4,N7,1
ASHOKKUMARBABA,2,1,0,0,2,False,1,0,4,Google,5,N7,1
Srinivasan1304,0,3,0,0,1,False,0,0,5,Twitter for BlackBerry,4,N7,1
ashish1232208,1,1,0,0,3,False,1,2,3,Twitter for Android,4,N7,1
DudejaMini,0,0,0,0,2,False,9,4,0,Twitter for Android,7,N7,1
Preetham_Offl,2,2,0,0,4,False,3,4,3,Twitter for Android,5,N7,1
ChairmanKvic,3,1,0,0,0,False,2,3,6,Twitter for Android,5,N7,1
IRavindraJadeja,2,0,0,0,1,False,6,3,0,TweetDeck,6,N7,1
kshitizballia,1,0,0,0,3,False,3,1,3,Twitter for iPad,5,N7,1
Akhil_Aqeel,0,2,0,0,1,False,7,1,4,Mobile Web (M5),4,N7,1
Madhuri_ND,1,0,0,0,2,False,4,4,5,Twitter Web Client,6,N7,1
Arora2kKr,0,1,0,0,0,False,8,0,5,Twitter for iPhone,7,N7,1
adityas1385,1,1,0,0,2,False,5,0,4,Facebook,6,N7,1
SubrataSom7,0,0,0,0,0,False,0,0,6,Twitter for iPhone,3,N7,1
saifchougule,1,2,0,0,0,False,1,2,5,Twitter for Android,4,N7,1
singhshivanand,0,1,0,0,1,False,8,2,0,UnFollowSpy,5,N7,1
kesav7,2,0,0,0,2,False,3,4,4,Twitter Web Client,5,N7,1
IrfanhaidarB,0,2,0,0,1,False,9,3,3,Twitter for Android,4,N7,1
YouthUnityF,2,0,0,0,2,False,6,1,0,Twitter for Android,6,N7,1
amitsharma5457,1,1,0,0,3,False,3,0,6,Instagram,5,N7,1
kushwani2,0,1,0,0,1,False,0,1,4,Mobile Web (M5),7,N7,1
vroshanb,2,0,0,0,3,False,7,2,5,Twitter for iPhone,6,N7,1
kanhu711,1,0,0,0,4,False,6,3,5,Twitter for iPhone,5,N7,1
Mahendhar8,1,1,0,0,4,False,4,4,4,Twitter for Android,6,N7,1
OrganicWelness,0,0,0,0,0,False,1,0,3,Twitter Web Client,7,N7,1
wazidkhansbi,0,0,0,0,0,False,2,0,0,Put your button on any page! ,4,N7,1
ShivrajJebaliya,0,2,0,0,3,False,8,2,6,Twitter for Android,6,N7,1
manishkrm,1,1,0,0,1,False,3,4,0,Twitter for BlackBerry,4,N7,1
KumarKanasu,0,2,0,0,1,False,3,3,4,Twitter for Windows Phone,5,N7,1
VastaniKishore,1,0,0,0,2,False,7,2,3,Twitter for iPad,5,N7,1
dudi_ramnarayan,2,1,0,0,1,False,1,0,6,Twitter for iPhone,4,N7,1
arunachalamarmy,0,1,0,0,1,False,0,1,4,Google,5,N7,1
ggfgrajubhatia4,1,0,0,0,0,False,5,1,0,TweetDeck,6,N7,1
kari1325karthik,1,0,0,0,2,False,2,2,5,Twitter for Android,7,N7,1
akul_jakhodia,1,2,0,0,1,False,6,4,4,Twitter for iPhone,6,N7,1
aks_iitr,0,0,0,0,0,False,0,0,5,Twitter Web Client,7,N7,1
pulkit21aug,0,1,0,0,0,False,4,3,3,Twitter for Android,4,N7,1
anilsonawane145,0,2,0,0,2,False,2,0,6,Twitter Web Client,5,N7,1
Prashant_j28,1,1,0,0,3,False,1,4,5,Twitter for Android,6,N7,1
harshad_karande,2,0,0,0,1,False,0,0,0,Facebook,4,N7,1
enggdpkr,0,0,0,0,2,False,6,2,0,Twitter for Windows Phone,5,N7,1
meetthacker09,1,1,0,0,2,False,8,3,6,Twitter for iPhone,5,N7,1
mwaqarazam,0,2,0,0,1,False,3,2,3,Twitter for Android,4,N7,1
Maitreyeedreams,1,0,0,0,0,False,4,1,4,Instagram,5,N7,1
mauryarajiv2,1,0,0,0,1,False,5,1,0,TweetDeck,6,N7,1
RenuSangwan12,1,1,0,0,1,False,7,2,6,Twitter for iPhone,6,N7,1
Sajeevb,0,0,0,0,0,False,0,0,5,Twitter for iPhone,8,N7,1
JuberSh0786,0,1,0,0,3,False,2,4,3,Twitter for Android,6,N7,1
ritesh1395,0,0,0,0,2,False,1,3,5,Mobile Web (M5),4,N7,1
AliZulfequar,1,1,0,0,0,False,1,0,6,Twitter Web Client,6,N7,1
AnandaS11401355,0,2,0,0,1,False,4,3,4,Twitter for Android,4,N7,1
camkmehta,2,0,0,0,2,False,5,0,4,Twitter for iPhone,5,N7,1
nitin_popli,1,1,0,0,2,False,8,0,0,Twitter for Android,7,N7,1
SarwanBishnoi9,1,2,0,0,1,False,6,3,3,Twitter for Android,5,N7,1
shrma_sid,0,0,0,0,0,False,3,4,0,Twitter for iPad,5,N7,1
2c49db30e248453,1,0,0,0,3,False,1,1,0,Facebook,5,N7,1
dimple_dr,1,1,0,0,1,False,4,2,6,Twitter for iPhone,6,N7,1
vijay_kapadi,0,0,0,0,0,False,0,1,5,Mobile Web (M2),5,N7,1
lathanrugham,0,1,0,0,1,False,7,4,3,Twitter for Android,4,N7,1
writetosourabh,0,0,0,0,1,False,2,2,5,Twitter for Windows Phone,6,N7,1
genexxtgroup,1,0,0,0,0,False,2,0,6,Mobile Web (M5),6,N7,1
GoldSilverNL,0,1,0,0,1,False,1,1,4,Twitter Web Client,4,N7,1
SunnyT8055,0,2,0,0,2,False,0,0,3,Twitter for iPhone,6,N7,1
sushmitmukerji,1,0,0,0,2,False,7,0,4,Twitter for Android,7,N7,1
bibhutibhushan2,1,1,0,0,1,False,8,3,5,Twitter for Android,4,N7,1
dhavalmaru,0,0,0,0,0,False,6,3,4,2020: My Country,5,N7,1
kapil_chandel15,1,0,0,0,3,False,3,4,4,Twitter for iPhone,5,N7,1
madhukarsinghj,1,1,0,0,1,False,3,0,0,Put your button on any page! ,4,N7,1
ErZaheer,0,1,0,0,2,False,4,2,5,Twitter Web Client,5,N7,1
KathreNishi,0,0,0,0,0,False,5,1,0,TweetDeck,6,N7,1
fallenhero24,0,2,0,0,1,False,1,3,3,Twitter for Android,5,N7,1
rawal20ke,1,0,0,0,3,False,2,0,5,Mobile Web (M5),5,N7,1
Ankit_B_19,0,1,0,0,1,False,6,2,6,Twitter for Android,6,N7,1
prudentious,0,0,0,0,0,False,7,1,3,Mobile Web (M2),6,N7,1
pandeynaveenkr,1,1,0,0,3,False,1,0,6,Twitter for Android,4,N7,1
akulapradeep,1,0,0,0,1,False,0,0,4,Facebook,4,N7,1
Parveen_k44,0,1,0,0,0,False,7,3,3,Twitter for iPhone,4,N7,1
aakashkr007,0,0,0,0,2,False,3,4,4,Twitter Web Client,6,N7,1
SunilkSingh69,1,1,0,0,1,False,8,4,0,Twitter for iPhone,5,N7,1
Rafik20982299,1,1,0,0,2,False,4,1,5,Twitter for Android,5,N7,1
shonemenezes1,0,0,0,0,0,False,0,0,0,Mobile Web (M5),7,N7,1
sonuvanika1,0,2,0,0,1,False,2,2,4,Twitter for Android,6,N7,1
Imranrka,1,0,0,0,0,False,5,2,5,Twitter Web Client,5,N7,1
nehajkale,0,0,0,0,1,False,1,4,0,Twitter for iPhone,8,N7,1
krishnaverma671,0,0,0,0,0,False,4,1,3,TweetDeck,6,N7,1
cc5ebb5838bb4e7,1,1,0,0,2,False,1,0,3,Twitter for Android,5,N7,1
Radiant_Cons,1,0,0,0,3,False,0,0,6,Twitter for Android,6,N7,1
SnTivari,0,2,0,0,1,False,7,1,5,Twitter for Android,4,N7,1
ajugiripooja,0,0,0,0,2,False,7,3,4,Twitter for iPhone,6,N7,1
HemantG17902632,1,1,0,0,1,False,3,4,0,Twitter for iPhone,4,N7,1
AshChaudhary04,1,1,0,0,1,False,8,1,5,Twitter Web Client,5,N7,1
neerajpinky786,0,1,0,0,0,False,0,0,3,Facebook,5,N7,1
Joinpawankumar,0,0,0,0,2,False,2,2,0,Twitter for Android,7,N7,1
saketjn,0,0,0,0,0,False,6,2,5,Mobile Web (M5),5,N7,1
kprocks1985,1,0,0,0,1,False,5,4,0,Twitter for iPhone,6,N7,1
SRUTHISUBASH2,0,0,0,0,0,False,4,4,4,Twitter for Windows Phone,6,N7,1
nik_manch,1,1,0,0,0,False,1,3,3,Twitter for Android,5,N7,1
EBIndustrial,1,0,0,0,1,False,2,0,3,Put your button on any page! ,4,N7,1
actorchayan,0,2,0,0,1,False,0,0,6,Twitter for Android,6,N7,1
adv_Vikram77,0,1,0,0,2,False,7,1,3,Twitter Web Client,5,N7,1
ppdaryani,1,0,0,0,1,False,3,0,5,Twitter for iPhone,7,N7,1
anirbansanyal83,1,1,0,0,2,False,4,1,4,Twitter for Android,6,N7,1
HarishS39632079,0,1,0,0,1,False,8,0,5,Twitter for Windows Phone,5,N7,1
sandeeppandeyj4,0,0,0,0,0,False,2,1,4,Mobile Web (M5),4,N7,1
CAGHANSHYAMDAS,0,0,0,0,0,False,7,2,0,Mobile Web (M2),5,N7,1
guptarajesh7874,1,0,0,0,1,False,5,2,0,TweetDeck,6,N7,1
udayraj96083949,0,0,0,0,2,False,1,4,0,Twitter for Android,7,N7,1
utsavchobe,1,0,0,0,0,False,3,3,3,Twitter Web Client,5,N7,1
ItsSarthakJain,1,1,0,0,2,False,2,4,4,Twitter for Android,6,N7,1
RamakrushnaMoh6,0,1,0,0,1,False,0,0,6,Twitter for Android,7,N7,1
Ikyaprajashakti,0,0,0,0,0,False,6,0,5,Twitter Web Client,4,N7,1
ali_zubairs,1,1,0,0,1,False,1,1,5,Twitter for iPhone,5,N7,1
Anoopbaba1,1,1,0,0,2,False,4,4,3,Twitter for Android,6,N7,1
sunitabajwabjp,0,0,0,0,1,False,0,0,6,Facebook,5,N7,1
jeetukawde786,0,0,0,0,1,False,5,1,4,Mobile Web (M2),4,N7,1
jayh760,0,1,0,0,0,False,2,2,5,Twitter for iPhone,5,N7,1
manishnayak5461,1,0,0,0,1,False,5,2,0,TweetDeck,6,N7,1
harmesgmail,0,0,0,0,0,False,7,3,0,Twitter for Android,7,N7,1
sacsaraf,0,0,0,0,0,False,3,1,3,Mobile Web (M5),5,N7,1
anupam_anjaan,1,1,0,0,2,False,2,0,4,Twitter for Android,5,N7,1
Keval3501,1,1,0,0,1,False,3,4,6,Twitter for Android,6,N7,1
tapaskumar2,0,0,0,0,0,False,1,0,0,Twitter Web Client,3,N7,1
THE_A_Z,0,1,0,0,1,False,1,0,4,Twitter for iPhone,4,N7,1
ZakirHu37158769,0,1,0,0,2,False,4,1,5,Twitter for Android,6,N7,1
yogeshgd37,1,0,0,0,1,False,0,0,6,Twitter for iPhone,5,N7,1
democrazyindia,0,0,0,0,1,False,8,1,4,Twitter Web Client,4,N7,1
sunayanadesign,1,0,0,0,0,False,1,2,3,Twitter for iPhone,6,N7,1
mahantrahul7871,1,0,0,0,1,False,5,2,0,TweetDeck,6,N7,1
Brij9879977494,0,0,0,0,0,False,6,4,0,Twitter for Android,7,N7,1
MdImranWarsi6,0,0,0,0,0,False,5,1,3,Twitter for Windows Phone,5,N7,1
Nishantofficial,1,1,0,0,1,False,3,3,5,Twitter for Android,5,N7,1
Rajputboy9516,0,1,0,0,2,False,0,0,6,Twitter for Android,6,N7,1
SureshJha6,0,0,0,0,2,False,2,0,3,Mobile Web (M2),5,N7,1
brijeshmpatel86,0,1,0,0,1,False,4,3,4,Twitter for Android,4,N7,1
prachi_kri,0,1,0,0,0,False,2,2,5,Twitter for Android,4,N7,1
anilsoriya,1,0,0,0,1,False,0,0,0,Google,6,N7,1
AyushMartTeam,0,1,0,0,2,False,5,1,4,Twitter for iPhone,5,N7,1
shiblusaqr,1,0,0,0,1,False,2,1,4,Twitter Web Client,5,N7,1
MikkyDewangan,1,0,0,0,1,False,4,1,0,TweetDeck,6,N7,1
subratnini39,0,0,0,0,0,False,1,2,0,Facebook,6,N7,1
vijaysi05527987,0,0,0,0,0,False,8,4,0,Twitter for Windows Phone,5,N7,1
PathakAbhi83,1,1,0,0,1,False,1,4,5,Twitter for Android,5,N7,1
akshaykittu,0,0,0,0,0,False,0,0,3,Mobile Web (M5),4,N7,1
Raks_kkr,0,0,0,0,2,False,3,0,6,Twitter for Android,6,N7,1
gouravsinghwan,0,1,0,0,1,False,5,4,3,Twitter for Android,7,N7,1
surajgupta1104,1,1,0,0,1,False,4,3,4,Twitter for Android,6,N7,1
1219Kum,0,0,0,0,0,False,2,0,3,Twitter for iPhone,4,N7,1
pawan_dorle,1,0,0,0,2,False,5,3,4,Twitter for Android,5,N7,1
sujanhpcl,0,1,0,0,1,False,2,1,5,Twitter for iPhone,5,N7,1
ghhhtrtyy34345,1,0,0,0,1,False,5,1,0,TweetDeck,6,N7,1
tbose52,0,0,0,0,0,False,0,0,0,Twitter Web Client,8,N7,1
TheBadAssGeek,0,0,0,0,0,False,3,2,5,Twitter Web Client,5,N7,1
anjubalapahwa,0,1,0,0,1,False,8,4,0,Twitter for Android,7,N7,1
howtocalculate1,0,0,0,0,2,False,1,0,4,HowToCalculate,5,N7,1
Kamalchanda,1,0,0,0,0,False,2,1,3,Twitter for Android,4,N7,1
sanddigo,0,1,0,0,1,False,7,2,3,Twitter for Android,6,N7,1
prashan97932764,0,1,0,0,2,False,1,3,4,Twitter for Android,6,N7,1
SANJEEV7778,0,0,0,0,1,False,3,0,3,Mobile Web (M2),4,N7,1
InocGeorge,1,0,0,0,0,False,0,0,4,Twitter Web Client,5,N7,1
RahulKulkarni93,0,1,0,0,1,False,5,2,4,Twitter for iPhone,6,N7,1
vineetsngh2,1,0,0,0,1,False,1,0,0,Facebook,5,N7,1
guptaffg565,0,0,0,0,0,False,4,1,0,TweetDeck,6,N7,1
RAJESHS39340871,0,0,0,0,0,False,0,1,5,Mobile Web (M5),5,N7,1
cycy_vu,0,0,0,0,2,False,3,4,0,Twitter for Android,7,N7,1
arjunsinghraju,0,0,0,0,1,False,5,2,6,Mobile Web (M5),5,N7,1
Prabhat18Tyagi,0,1,0,0,0,False,2,4,5,Twitter for Android,6,N7,1
BRUTFASHION,1,0,0,0,1,False,2,0,3,Twitter Web Client,5,N7,1
GeraVipan,0,1,0,0,0,False,1,3,4,Twitter for Android,6,N7,1
sanghvi_pratik9,0,1,0,0,1,False,4,0,5,Twitter for Android,4,N7,1
nikhilp601,0,0,0,0,2,False,0,0,4,Google,6,N7,1
mukulbiswas,1,0,0,0,1,False,3,2,3,Twitter for Android,6,N7,1
javaidAkhter,0,0,0,0,1,False,7,0,4,Twitter for iPhone,4,N7,1
MishraGhfgf565,0,0,0,0,0,False,5,1,0,TweetDeck,6,N7,1
ramendraraenu,0,1,0,0,0,False,6,4,3,Twitter for Android,5,N7,1
Surya31313131,0,0,0,0,1,False,1,3,0,Twitter Web Client,4,N7,1
RashmiS81679122,0,0,0,0,0,False,0,0,6,Mobile Web (M2),5,N7,1
manishGTR,0,1,0,0,1,False,3,4,0,Twitter for iPhone,6,N7,1
anukool93,1,0,0,0,1,False,1,2,4,Twitter for Android,5,N7,1
shailesh196811,0,1,0,0,0,False,0,0,5,Twitter for Android,7,N7,1
innobuscha,0,1,0,0,0,False,5,1,4,Twitter for Android,4,N7,1
SoPoApp,0,0,0,0,2,False,4,0,4,Hootsuite,6,N7,1
Aks3213,0,0,0,0,1,False,7,2,3,Mobile Web (M5),5,N7,1
piyush_sbp,0,0,0,0,1,False,3,4,5,Instagram,6,N7,1
kapoorrit5454,0,0,0,0,0,False,5,1,0,TweetDeck,6,N7,1
kpmndr,0,0,0,0,2,False,4,2,3,Twitter for Android,5,N7,1
net_topnews,0,1,0,0,1,False,0,0,3,Twitter Web Client,5,N7,1
mahajans33,0,0,0,0,0,False,1,0,0,Facebook,4,N7,1
hpclnellore,0,1,0,0,0,False,3,1,6,Twitter for Android,6,N7,1
RajvardhanBhag1,0,0,0,0,1,False,2,4,4,Twitter for iPhone,5,N7,1
kishorebabuboy1,0,1,0,0,1,False,0,0,5,Twitter for Android,4,N7,1
GaraiSupriyo,0,0,0,0,0,False,4,3,0,Twitter for Android,7,N7,1
mn4manju,0,1,0,0,1,False,5,0,4,Twitter for iPhone,6,N7,1
Abhinandanshah9,0,0,0,0,0,False,2,2,0,Mobile Web (M5),5,N7,1
bkpkiran,0,0,0,0,2,False,3,3,5,Twitter for Android,5,N7,1
nunerahul1997,0,0,0,0,0,False,3,1,4,Flamingo for Android,6,N7,1
LOKESHDUTTA8,0,0,0,0,1,False,8,2,3,Twitter for Android,4,N7,1
SparshChitkara,0,1,0,0,1,False,5,0,4,Twitter Web Client,6,N7,1
sksignh4,0,0,0,0,0,False,1,0,0,Twitter Web Client,7,N7,1
johnrajan1955g1,0,1,0,0,1,False,0,4,3,Twitter for Android,6,N7,1
KhannaNikahar,0,0,0,0,1,False,5,1,3,TweetDeck,5,N7,1
Tripunder_India,0,1,0,0,0,False,2,4,5,Twitter for Android,6,N7,1
Schuttenrituraj,0,0,0,0,0,False,0,0,0,Twitter for iPhone,2,N7,1
VidhiNara,0,1,0,0,1,False,1,2,4,Twitter for Android,4,N7,1
crajesh827,0,0,0,0,1,False,2,1,0,Mobile Web (M2),5,N7,1
rspriyatama,0,0,0,0,0,False,4,0,4,Twitter for Windows Phone,5,N7,1
ImSinghVeer,0,0,0,0,0,False,3,1,6,Twitter Web Client,6,N7,1
abhikumar90,0,0,0,0,2,False,5,4,5,Twitter for Android,6,N7,1
islamul9393,0,1,0,0,1,False,2,2,4,Twitter for Android,4,N7,1
mohitrathi575,0,0,0,0,0,False,8,0,3,Mobile Web (M5),5,N7,1
SalimNore,0,1,0,0,2,False,0,0,4,Twitter for Android,6,N7,1
hereisjeet,0,0,0,0,1,False,3,3,4,Twitter Web Client,5,N7,1
parvinder111si1,0,1,0,0,1,False,4,4,3,Twitter for Android,5,N7,1
HaridasGuldaga1,0,0,0,0,0,False,5,3,0,Mobile Web (M5),6,N7,1
dy57h,0,0,0,0,0,False,1,0,6,Twitter for Android,8,N7,1
irfan99buddy,0,0,0,0,1,False,2,0,0,Twitter for iPhone,4,N7,1
hopes_asha,0,0,0,0,1,False,2,2,5,Twitter Web Client,5,N7,1
srinivasu8,0,0,0,0,0,False,4,1,0,Twitter for iPhone,6,N7,1
_MdTahseen,0,1,0,0,1,False,3,1,5,Twitter for Android,6,N7,1
rajnitikakida,0,1,0,0,1,False,5,4,4,Twitter for Android,4,N7,1
Vivek09041993,0,0,0,0,0,False,0,0,3,WordPress.com,5,N7,1
AChandra73,0,1,0,0,0,False,5,2,4,Twitter for Android,6,N7,1
EdwinNazareth,0,0,0,0,1,False,7,1,4,Twitter Web Client,5,N7,1
paulmanpreet181,0,0,0,0,1,False,0,0,3,Google,5,N7,1
grewal213,0,0,0,0,0,False,3,3,0,Twitter for iPhone,6,N7,1
aadyawithaachal,0,0,0,0,0,False,1,0,6,Twitter for Android,7,N7,1
kaurmanjit261,0,0,0,0,0,False,0,0,0,Mobile Web (M2),4,N7,1
maplalupanel001,0,0,0,0,1,False,2,0,5,Twitter Web Client,5,N7,1
mishra6676771,0,0,0,0,1,False,5,2,0,TweetDeck,6,N7,1
Saurabh18684,0,1,0,0,0,False,6,0,5,Twitter for Android,6,N7,1
AmitKum30741005,0,1,0,0,1,False,0,1,4,Twitter for Android,6,N7,1
lishastocks27,0,0,0,0,1,False,3,4,0,Twitter for iPhone,5,N7,1
Rajashekhar440,0,0,0,0,0,False,4,3,4,Twitter Web Client,6,N7,1
pintu0415708,0,0,0,0,1,False,7,4,4,Twitter Web Client,5,N7,1
BhaskarNaredla2,0,0,0,0,0,False,3,0,3,Mobile Web (M5),5,N7,1
SwapnilWalekar,0,1,0,0,0,False,3,0,6,Twitter for Android,6,N7,1
Rajat1082,0,0,0,0,0,False,1,4,0,Twitter for Android,7,N7,1
pvsurinder,0,0,0,0,0,False,0,0,3,Twitter Web Client,4,N7,1
Babusiva1430,0,0,0,0,1,False,2,3,5,Twitter for Android,5,N7,1
pixie9whisper,0,0,0,0,1,False,4,0,6,Twitter for iPhone,6,N7,1
Aqeebkhan3,0,0,0,0,0,False,2,2,0,Twitter for Android,4,N7,1
Nithya12345677,0,0,0,0,1,False,6,1,0,Twitter Web Client,6,N7,1
harshsr72,0,0,0,0,1,False,0,0,5,Twitter for Windows Phone,5,N7,1
naruna11111,0,0,0,0,1,False,5,3,4,Twitter Web Client,6,N7,1
Eranupam20,0,1,0,0,0,False,3,0,4,Twitter for Android,5,N7,1
Chinmayee_Luman,0,0,0,0,1,False,4,1,4,Twitter Web Client,5,N7,1
23yogi13,0,0,0,0,0,False,9,4,3,Twitter for Android,6,N7,1
prabhasismyname,0,0,0,0,0,False,3,2,0,Twitter for Android,7,N7,1
shiva_chindam,0,0,0,0,0,False,0,0,3,Twitter for Windows,5,N7,1
kau318,0,0,0,0,1,False,2,4,4,Twitter for iPhone,6,N7,1
BohraShrikant,0,0,0,0,0,False,7,0,6,Twitter for Android,4,N7,1
sujeet2928,0,0,0,0,1,False,8,3,5,Twitter for Android,6,N7,1
soma9935,0,0,0,0,0,False,1,0,0,None,5,N7,1
confusecode,0,0,0,0,1,False,2,0,0,Facebook,5,N7,1
Shesh1992,0,0,0,0,1,False,5,4,0,Twitter Web Client,6,N7,1
CA_Rupak,0,0,0,0,1,False,3,2,4,Twitter for Android,4,N7,1
drsat10,0,0,0,0,1,False,4,3,4,Twitter Web Client,5,N7,1
princegoel,0,0,0,0,0,False,0,1,3,Twitter Web Client,5,N7,1
trivedi_dhairya,0,0,0,0,0,False,0,1,4,Twitter for Android,7,N7,1
DeepakS70930621,0,0,0,0,0,False,5,0,5,Mobile Web (M2),6,N7,1
ModiSarkaar,0,0,0,0,0,False,3,2,3,Twitter Web Client,5,N7,1
LeonMohan,0,0,0,0,0,False,0,0,4,Twitter for iPhone,4,N7,1
13bb2bf955fa4ae,0,0,0,0,1,False,1,4,5,Twitter for Android,6,N7,1
Viralchirp,0,0,0,0,1,False,8,0,0,Twitter for Android,7,N7,1
bpclqualitygas,0,0,0,0,0,False,2,1,6,Twitter for Android,6,N7,1
sanilnewstrack,0,0,0,0,1,False,0,0,0,dlvr.it,5,N7,1
SS_171291,0,0,0,0,1,False,3,3,4,Twitter Web Client,6,N7,1
Bravebhai,0,0,0,0,1,False,8,0,4,Twitter for Android,3,N7,1
immks82,0,0,0,0,0,False,9,4,0,Twitter for Android,5,N7,1
navjyotnishant,0,0,0,0,0,False,7,3,4,Twitter Web Client,6,N7,1
genuineprasanth,0,0,0,0,0,False,0,0,5,Twitter for Windows Phone,5,N7,1
InnoviceTsk,0,0,0,0,0,False,5,2,3,Twitter for Android,6,N7,1
kk_shubham,0,0,0,0,0,False,5,0,4,Twitter Web Client,4,N7,1
kpsbarar,0,0,0,0,0,False,0,0,6,Twitter for iPhone,5,N7,1
Sureshrathi20,0,0,0,0,1,False,9,0,0,Twitter for Android,7,N7,1
GurmeetBhunder,0,0,0,0,0,False,2,4,0,Twitter for Android,7,N7,1
sidbhavsar10,0,0,0,0,1,False,9,0,5,Twitter Web Client,6,N7,1
RINKU121913,0,0,0,0,1,False,4,3,4,Twitter for Android,6,N7,1
ParmodKSharma4,0,0,0,0,1,False,0,0,3,Twitter for Android,3,N7,1
GovindUtkarsh,0,0,0,0,1,False,8,4,4,Twitter for Android,5,N7,1
krrishhhhh1,0,0,0,0,0,False,3,1,4,Twitter Web Client,6,N7,1
BhSbhavin96,0,0,0,0,0,False,1,0,0,None,5,N7,1
KartheekSiva,0,0,0,0,0,False,0,3,4,Twitter for iPhone,6,N7,1
TecMitra,0,0,0,0,0,False,5,0,0,Google,5,N7,1
